cohort,batch,i,minp_below_001
STAD,116,5,200
STAD,116,6,99
STAD,116,7,63
STAD,116,8,274
STAD,116,9,75
STAD,117,0,133
STAD,117,1,215
STAD,117,2,136
STAD,117,3,772
STAD,117,4,364
STAD,117,5,866
STAD,117,6,132
STAD,117,7,222
STAD,117,8,75
STAD,117,9,132
STAD,118,0,543
STAD,118,1,172
STAD,118,2,130
STAD,118,3,275
STAD,118,4,132
STAD,118,5,244
STAD,118,6,245
STAD,118,7,174
STAD,118,8,226
STAD,118,9,454
STAD,119,0,158
STAD,119,1,95
STAD,119,2,428
STAD,119,3,243
STAD,119,4,55
STAD,119,5,76
STAD,119,6,251
STAD,119,7,61
STAD,119,8,267
STAD,119,9,423
STAD,120,0,131
STAD,120,1,113
STAD,120,2,206
STAD,120,3,81
STAD,120,4,141
STAD,120,5,96
STAD,120,6,147
STAD,120,7,73
STAD,120,8,154
STAD,120,9,243
STAD,121,0,403
STAD,121,1,151
STAD,121,2,442
STAD,121,3,245
STAD,121,4,694
STAD,121,5,168
STAD,121,6,717
STAD,121,7,72
STAD,121,8,407
STAD,121,9,190
STAD,122,0,63
STAD,122,1,121
STAD,122,2,163
STAD,122,3,118
STAD,122,4,95
STAD,122,5,56
STAD,122,6,505
STAD,122,7,358
STAD,122,8,284
STAD,122,9,239
STAD,123,0,150
STAD,123,1,40
STAD,123,2,445
STAD,123,3,102
STAD,123,4,275
STAD,123,5,110
STAD,123,6,208
STAD,123,7,115
STAD,123,8,208
STAD,123,9,188
STAD,124,0,44
STAD,124,1,136
STAD,124,2,229
STAD,124,3,102
STAD,124,4,122
STAD,124,5,181
STAD,124,6,59
STAD,124,7,126
STAD,124,8,202
STAD,124,9,275
STAD,125,0,240
STAD,125,1,112
STAD,125,2,216
STAD,125,3,52
STAD,125,4,65
STAD,125,5,105
STAD,125,6,153
STAD,125,7,92
STAD,125,8,80
STAD,125,9,167
STAD,126,0,291
STAD,126,1,86
STAD,126,2,284
STAD,126,3,163
STAD,126,4,107
STAD,126,5,74
STAD,126,6,109
STAD,126,7,71
STAD,126,8,1158
STAD,126,9,138
STAD,127,0,136
STAD,127,1,250
STAD,127,2,114
STAD,127,3,310
STAD,127,4,258
STAD,127,5,99
STAD,127,6,71
STAD,127,7,130
STAD,127,8,165
STAD,127,9,92
STAD,128,0,87
STAD,128,1,63
STAD,128,2,170
STAD,128,3,82
STAD,128,4,113
STAD,128,5,371
STAD,128,6,299
STAD,128,7,270
STAD,128,8,594
STAD,128,9,73
STAD,129,0,399
STAD,129,1,354
STAD,129,2,180
STAD,129,3,159
STAD,129,4,183
STAD,129,5,159
STAD,129,6,93
STAD,129,7,83
STAD,129,8,66
STAD,129,9,191
STAD,130,0,194
STAD,130,1,190
STAD,130,2,430
STAD,130,3,137
STAD,130,4,177
STAD,130,5,326
STAD,130,6,368
STAD,130,7,199
STAD,130,8,63
STAD,130,9,66
STAD,131,0,124
STAD,131,1,115
STAD,131,2,509
STAD,131,3,382
STAD,131,4,82
STAD,131,5,180
STAD,131,6,163
STAD,131,7,57
STAD,131,8,89
STAD,131,9,372
STAD,132,0,87
STAD,132,1,99
STAD,132,2,152
STAD,132,3,118
STAD,132,4,331
STAD,132,5,140
STAD,132,6,185
STAD,132,7,63
STAD,132,8,314
STAD,132,9,748
STAD,133,0,95
STAD,133,1,130
STAD,133,2,98
STAD,133,3,112
STAD,133,4,228
STAD,133,5,241
STAD,133,6,154
STAD,133,7,448
STAD,133,8,195
STAD,133,9,175
STAD,134,0,199
STAD,134,1,114
STAD,134,2,76
STAD,134,3,346
STAD,134,4,59
STAD,134,5,242
STAD,134,6,253
STAD,134,7,118
STAD,134,8,176
STAD,134,9,58
STAD,135,0,111
STAD,135,1,82
STAD,135,2,175
STAD,135,3,91
STAD,135,4,603
STAD,135,5,113
STAD,135,6,83
STAD,135,7,286
STAD,135,8,196
STAD,135,9,110
STAD,136,0,189
STAD,136,1,157
STAD,136,2,499
STAD,136,3,535
STAD,136,4,80
STAD,136,5,205
STAD,136,6,171
STAD,136,7,769
STAD,136,8,62
STAD,136,9,96
STAD,137,0,316
STAD,137,1,160
STAD,137,2,270
STAD,137,3,60
STAD,137,4,232
STAD,137,5,115
STAD,137,6,111
STAD,137,7,202
STAD,137,8,84
STAD,137,9,141
STAD,138,0,147
STAD,138,1,81
STAD,138,2,840
STAD,138,3,164
STAD,138,4,245
STAD,138,5,130
STAD,138,6,94
STAD,138,7,69
